review_id,homestay_id,homestay_name,district,state,guest_type,rating,review_text,sentiment,review_topic,review_date,host_response,stay_duration_days,booking_channel
173,1039,Himalayan Nest,Mukteshwar,Uttarakhand,Adventure Traveler,5,One of the best homestays we have visited.,Positive,Food,2026-04-06,Yes,3,Google
174,1017,Lake View Cottage,Uttarkashi,Uttarakhand,Adventure Traveler,5,Excellent local food and authentic village experience.,Positive,Accessibility,2024-12-07,Yes,3,Referral
175,1012,Wildflower Retreat,Uttarkashi,Uttarakhand,Solo Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Location,2025-03-24,Yes,1,Referral
176,1007,Nature Trails Stay,Kausani,Uttarakhand,Family,1,WiFi connectivity was poor during the stay.,Negative,Eco Tourism,2025-03-09,Yes,10,Referral
177,1026,Pine Valley Retreat,Uttarkashi,Uttarakhand,Family,1,Room cleanliness needs improvement.,Negative,Accessibility,2025-08-21,No,7,Travel Agency
178,1027,Oakwood Cottage,Tehri Garhwal,Uttarakhand,Friends Group,5,Clean rooms and wonderful service.,Positive,Food,2026-02-27,No,1,Google
179,1021,Sunrise Eco Stay,Kausani,Uttarakhand,Couple,4,Amazing hospitality and very friendly hosts.,Positive,Scenic Beauty,2024-09-10,No,9,Direct
180,1004,Lake View Cottage,Mukteshwar,Uttarakhand,Family,5,One of the best homestays we have visited.,Positive,Value for Money,2025-12-05,Yes,9,Travel Agency
181,1042,Cloud View Homestay,Kausani,Uttarakhand,Solo Traveler,5,Excellent local food and authentic village experience.,Positive,Value for Money,2024-10-17,No,4,Google
182,1044,Mountain View Homestay,Ranikhet,Uttarakhand,Family,5,Excellent local food and authentic village experience.,Positive,Cleanliness,2025-04-23,Yes,9,Direct
183,1019,Eco Village Stay,Chamoli,Uttarakhand,Solo Traveler,5,One of the best homestays we have visited.,Positive,Food,2026-04-09,Yes,7,Tripadvisor
184,1033,Nature Trails Stay,Mukteshwar,Uttarakhand,Couple,4,Excellent local food and authentic village experience.,Positive,Cleanliness,2026-05-14,No,9,Google
185,1039,Sunrise Eco Stay,Ranikhet,Uttarakhand,Solo Traveler,1,Road access to the homestay was difficult.,Negative,Location,2025-12-11,Yes,7,Direct
186,1017,Green Hills Homestay,Kausani,Uttarakhand,Solo Traveler,4,One of the best homestays we have visited.,Positive,Trekking,2024-08-07,No,10,Google
187,1002,Eco Village Stay,Uttarkashi,Uttarakhand,Family,5,One of the best homestays we have visited.,Positive,Hospitality,2025-11-23,No,7,Google
188,1034,Riverstone Cottage,Ranikhet,Uttarakhand,Friends Group,3,The location was nice but amenities were average.,Neutral,Eco Tourism,2025-08-21,No,9,Tripadvisor
189,1035,Oakwood Cottage,Ranikhet,Uttarakhand,Adventure Traveler,5,Clean rooms and wonderful service.,Positive,Value for Money,2026-02-14,Yes,10,Tripadvisor
190,1046,Cloud View Homestay,Kausani,Uttarakhand,Solo Traveler,5,Great value for money and comfortable stay.,Positive,Food,2024-11-11,No,1,Tripadvisor
191,1033,Sunrise Eco Stay,Pithoragarh,Uttarakhand,Adventure Traveler,2,Room cleanliness needs improvement.,Negative,Cleanliness,2025-12-27,No,10,Referral
192,1018,Oakwood Cottage,Rudraprayag,Uttarakhand,Solo Traveler,3,Good experience but room maintenance can improve.,Neutral,Trekking,2026-05-25,No,4,Travel Agency
193,1017,Forest Edge Homestay,Ranikhet,Uttarakhand,Solo Traveler,4,Excellent local food and authentic village experience.,Positive,Hospitality,2025-04-08,No,7,Tripadvisor
194,1048,Lake View Cottage,Chamoli,Uttarakhand,Family,3,The property was satisfactory for a short visit.,Neutral,Hospitality,2025-06-27,No,6,Direct
195,1023,Cloud View Homestay,Ranikhet,Uttarakhand,Couple,4,The hosts made us feel like family.,Positive,Trekking,2025-11-08,Yes,6,Direct
196,1017,Valley Breeze Retreat,Rudraprayag,Uttarakhand,Family,5,Amazing hospitality and very friendly hosts.,Positive,Food,2025-03-23,Yes,10,Direct
197,1032,Riverstone Cottage,Mukteshwar,Uttarakhand,Couple,2,Room cleanliness needs improvement.,Negative,Trekking,2025-04-03,Yes,6,Tripadvisor
198,1014,Nature Trails Stay,Almora,Uttarakhand,Family,5,The hosts made us feel like family.,Positive,Hospitality,2025-09-28,No,3,Google
199,1021,Nature Trails Stay,Chamoli,Uttarakhand,Adventure Traveler,3,Good experience but room maintenance can improve.,Neutral,Eco Tourism,2024-07-23,No,1,Direct
200,1023,Riverstone Cottage,Mukteshwar,Uttarakhand,Adventure Traveler,2,Road access to the homestay was difficult.,Negative,Amenities,2026-01-07,No,8,Direct
201,1028,Forest Edge Homestay,Nainital,Uttarakhand,Adventure Traveler,2,The room was smaller than shown in photos.,Negative,Scenic Beauty,2025-01-09,No,2,Travel Agency
202,1031,Green Hills Homestay,Uttarkashi,Uttarakhand,Couple,5,Excellent local food and authentic village experience.,Positive,Food,2025-06-24,No,1,Travel Agency
203,1024,Valley Breeze Retreat,Almora,Uttarakhand,Couple,5,Clean rooms and wonderful service.,Positive,Amenities,2025-01-12,No,9,Google
204,1030,Mountain View Homestay,Pithoragarh,Uttarakhand,Adventure Traveler,1,Road access to the homestay was difficult.,Negative,Trekking,2024-09-04,Yes,6,Direct
205,1045,Lake View Cottage,Rudraprayag,Uttarakhand,Friends Group,1,Food quality did not meet expectations.,Negative,Value for Money,2025-03-17,No,8,Referral
206,1011,Wildflower Retreat,Tehri Garhwal,Uttarakhand,Friends Group,5,Amazing hospitality and very friendly hosts.,Positive,Accessibility,2026-01-28,No,1,Direct
207,1037,Pine Valley Retreat,Kausani,Uttarakhand,Family,2,Food quality did not meet expectations.,Negative,Accessibility,2025-03-31,No,8,Direct
208,1022,Riverstone Cottage,Chamoli,Uttarakhand,Couple,3,Comfortable stay though food options were limited.,Neutral,Location,2026-03-14,No,1,Referral
209,1039,Wildflower Retreat,Pithoragarh,Uttarakhand,Couple,4,Great value for money and comfortable stay.,Positive,Scenic Beauty,2025-11-05,No,5,Direct
210,1043,Pine Valley Retreat,Kausani,Uttarakhand,Family,5,Excellent local food and authentic village experience.,Positive,Accessibility,2026-04-20,No,3,Referral
211,1030,Mountain View Homestay,Mukteshwar,Uttarakhand,Couple,5,One of the best homestays we have visited.,Positive,Food,2025-09-19,Yes,4,Tripadvisor
212,1022,Snow Peak Homestay,Rudraprayag,Uttarakhand,Couple,4,Perfect place for eco tourism and nature lovers.,Positive,Food,2024-10-13,No,8,Tripadvisor
213,1048,Valley Breeze Retreat,Mukteshwar,Uttarakhand,Adventure Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Accessibility,2026-04-22,Yes,3,Direct
214,1029,Forest Edge Homestay,Kausani,Uttarakhand,Adventure Traveler,3,The property was satisfactory for a short visit.,Neutral,Amenities,2026-01-22,Yes,7,Direct
215,1048,Pine Valley Retreat,Mukteshwar,Uttarakhand,Adventure Traveler,4,Excellent local food and authentic village experience.,Positive,Hospitality,2025-04-01,Yes,7,Travel Agency
216,1031,Mountain View Homestay,Kausani,Uttarakhand,Friends Group,1,Food quality did not meet expectations.,Negative,Cleanliness,2024-11-04,Yes,9,Referral
217,1048,Oakwood Cottage,Mukteshwar,Uttarakhand,Family,3,Comfortable stay though food options were limited.,Neutral,Value for Money,2024-08-18,No,3,Referral
218,1024,Pine Valley Retreat,Almora,Uttarakhand,Adventure Traveler,2,Food quality did not meet expectations.,Negative,Location,2025-03-28,Yes,9,Tripadvisor
219,1018,Sunrise Eco Stay,Tehri Garhwal,Uttarakhand,Adventure Traveler,2,Limited facilities for the price charged.,Negative,Hospitality,2025-11-25,Yes,1,Google
220,1013,Eco Village Stay,Almora,Uttarakhand,Family,4,Amazing hospitality and very friendly hosts.,Positive,Trekking,2024-12-18,Yes,1,Travel Agency
221,1029,Himalayan Nest,Ranikhet,Uttarakhand,Adventure Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Cleanliness,2024-08-18,No,4,Google
222,1022,Snow Peak Homestay,Rudraprayag,Uttarakhand,Couple,4,Perfect place for eco tourism and nature lovers.,Positive,Accessibility,2025-10-23,No,9,Direct
223,1045,Forest Edge Homestay,Tehri Garhwal,Uttarakhand,Adventure Traveler,4,Loved the scenic surroundings and fresh air.,Positive,Eco Tourism,2025-09-16,Yes,8,Referral
224,1007,Oakwood Cottage,Kausani,Uttarakhand,Friends Group,2,WiFi connectivity was poor during the stay.,Negative,Scenic Beauty,2024-12-30,Yes,1,Tripadvisor
225,1025,Snow Peak Homestay,Chamoli,Uttarakhand,Friends Group,5,Amazing hospitality and very friendly hosts.,Positive,Food,2026-02-14,No,2,Referral
226,1024,Cloud View Homestay,Ranikhet,Uttarakhand,Adventure Traveler,3,Good experience but room maintenance can improve.,Neutral,Amenities,2024-09-09,Yes,9,Tripadvisor
227,1015,Forest Edge Homestay,Chamoli,Uttarakhand,Couple,5,The hosts made us feel like family.,Positive,Amenities,2024-08-17,No,9,Tripadvisor
228,1034,Mountain View Homestay,Nainital,Uttarakhand,Adventure Traveler,2,WiFi connectivity was poor during the stay.,Negative,Scenic Beauty,2026-03-02,Yes,9,Travel Agency
229,1013,Sunrise Eco Stay,Chamoli,Uttarakhand,Friends Group,5,One of the best homestays we have visited.,Positive,Cleanliness,2024-10-26,Yes,7,Travel Agency
230,1045,Cloud View Homestay,Mukteshwar,Uttarakhand,Solo Traveler,5,One of the best homestays we have visited.,Positive,Trekking,2025-05-18,Yes,9,Google
231,1042,Green Hills Homestay,Almora,Uttarakhand,Friends Group,2,Food quality did not meet expectations.,Negative,Trekking,2025-05-14,Yes,5,Tripadvisor
232,1036,Mountain View Homestay,Rudraprayag,Uttarakhand,Couple,1,WiFi connectivity was poor during the stay.,Negative,Location,2025-04-07,No,4,Direct
233,1017,Sunrise Eco Stay,Almora,Uttarakhand,Friends Group,1,Property maintenance needs attention.,Negative,Amenities,2025-10-17,Yes,7,Tripadvisor
234,1040,Wildflower Retreat,Nainital,Uttarakhand,Family,5,Excellent local food and authentic village experience.,Positive,Eco Tourism,2025-12-25,Yes,2,Google
235,1045,Lake View Cottage,Mukteshwar,Uttarakhand,Family,5,Perfect place for eco tourism and nature lovers.,Positive,Accessibility,2025-08-08,Yes,7,Direct
236,1044,Green Hills Homestay,Uttarkashi,Uttarakhand,Adventure Traveler,4,Loved the scenic surroundings and fresh air.,Positive,Scenic Beauty,2025-01-21,Yes,9,Travel Agency
237,1030,Eco Village Stay,Chamoli,Uttarakhand,Solo Traveler,4,Clean rooms and wonderful service.,Positive,Value for Money,2025-08-17,No,3,Referral
238,1010,Snow Peak Homestay,Uttarkashi,Uttarakhand,Couple,3,The location was nice but amenities were average.,Neutral,Cleanliness,2026-05-19,Yes,3,Travel Agency
239,1030,Valley Breeze Retreat,Uttarkashi,Uttarakhand,Friends Group,5,Perfect place for eco tourism and nature lovers.,Positive,Cleanliness,2026-02-28,No,6,Referral
240,1034,Wildflower Retreat,Tehri Garhwal,Uttarakhand,Friends Group,1,Room cleanliness needs improvement.,Negative,Scenic Beauty,2025-04-01,No,3,Travel Agency
241,1048,Eco Village Stay,Uttarkashi,Uttarakhand,Adventure Traveler,5,Clean rooms and wonderful service.,Positive,Value for Money,2024-11-24,No,10,Google
242,1018,Cloud View Homestay,Almora,Uttarakhand,Adventure Traveler,2,Service response was slower than expected.,Negative,Cleanliness,2026-01-26,Yes,6,Travel Agency
243,1039,Cloud View Homestay,Kausani,Uttarakhand,Friends Group,3,The location was nice but amenities were average.,Neutral,Food,2025-01-03,Yes,4,Travel Agency
244,1035,Sunrise Eco Stay,Mukteshwar,Uttarakhand,Couple,4,Beautiful mountain views and peaceful atmosphere.,Positive,Location,2025-09-23,No,1,Google
245,1017,Snow Peak Homestay,Almora,Uttarakhand,Couple,5,Beautiful mountain views and peaceful atmosphere.,Positive,Accessibility,2026-01-12,No,8,Direct
246,1028,Cloud View Homestay,Almora,Uttarakhand,Couple,5,Loved the scenic surroundings and fresh air.,Positive,Trekking,2026-04-16,No,3,Google
247,1037,Wildflower Retreat,Almora,Uttarakhand,Solo Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Accessibility,2026-05-09,No,3,Referral
248,1023,Pine Valley Retreat,Rudraprayag,Uttarakhand,Adventure Traveler,3,Comfortable stay though food options were limited.,Neutral,Eco Tourism,2025-03-05,Yes,9,Travel Agency
249,1024,Valley Breeze Retreat,Tehri Garhwal,Uttarakhand,Solo Traveler,3,Good experience but room maintenance can improve.,Neutral,Trekking,2026-05-08,No,9,Tripadvisor
250,1003,Nature Trails Stay,Mukteshwar,Uttarakhand,Adventure Traveler,2,Road access to the homestay was difficult.,Negative,Location,2026-05-11,No,3,Travel Agency
251,1005,Lake View Cottage,Rudraprayag,Uttarakhand,Couple,4,The hosts made us feel like family.,Positive,Location,2024-07-28,Yes,6,Referral
252,1022,Oakwood Cottage,Rudraprayag,Uttarakhand,Solo Traveler,5,Outstanding experience with great trekking options.,Positive,Trekking,2025-01-13,Yes,5,Travel Agency
253,1009,Sunrise Eco Stay,Almora,Uttarakhand,Family,4,Perfect place for eco tourism and nature lovers.,Positive,Trekking,2025-07-28,Yes,8,Referral
254,1015,Green Hills Homestay,Chamoli,Uttarakhand,Couple,4,One of the best homestays we have visited.,Positive,Value for Money,2025-11-28,No,9,Referral
255,1032,Green Hills Homestay,Mukteshwar,Uttarakhand,Adventure Traveler,4,One of the best homestays we have visited.,Positive,Value for Money,2024-07-31,No,10,Google
256,1025,Nature Trails Stay,Rudraprayag,Uttarakhand,Solo Traveler,4,The hosts made us feel like family.,Positive,Location,2026-01-29,No,5,Travel Agency
257,1036,Himalayan Nest,Uttarkashi,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Cleanliness,2025-01-31,Yes,9,Google
258,1026,Nature Trails Stay,Tehri Garhwal,Uttarakhand,Family,3,Comfortable stay though food options were limited.,Neutral,Food,2025-05-14,Yes,4,Direct
259,1031,Snow Peak Homestay,Kausani,Uttarakhand,Adventure Traveler,4,Outstanding experience with great trekking options.,Positive,Value for Money,2025-09-10,No,6,Travel Agency
260,1037,Eco Village Stay,Rudraprayag,Uttarakhand,Solo Traveler,4,Outstanding experience with great trekking options.,Positive,Eco Tourism,2024-10-07,No,1,Google
261,1045,Green Hills Homestay,Almora,Uttarakhand,Couple,5,Outstanding experience with great trekking options.,Positive,Food,2025-05-02,Yes,1,Travel Agency
262,1045,Riverstone Cottage,Chamoli,Uttarakhand,Couple,4,Perfect place for eco tourism and nature lovers.,Positive,Cleanliness,2025-06-09,No,1,Travel Agency
263,1016,Snow Peak Homestay,Uttarkashi,Uttarakhand,Couple,1,Service response was slower than expected.,Negative,Value for Money,2025-05-16,Yes,3,Tripadvisor
264,1030,Valley Breeze Retreat,Uttarkashi,Uttarakhand,Friends Group,5,One of the best homestays we have visited.,Positive,Amenities,2024-12-11,Yes,5,Direct
265,1042,Riverstone Cottage,Almora,Uttarakhand,Couple,4,Great value for money and comfortable stay.,Positive,Value for Money,2025-01-02,No,6,Direct
266,1035,Snow Peak Homestay,Nainital,Uttarakhand,Solo Traveler,5,Outstanding experience with great trekking options.,Positive,Cleanliness,2024-12-09,Yes,2,Google
267,1013,Sunrise Eco Stay,Nainital,Uttarakhand,Adventure Traveler,5,Loved the scenic surroundings and fresh air.,Positive,Hospitality,2025-07-24,No,5,Travel Agency
268,1025,Oakwood Cottage,Chamoli,Uttarakhand,Adventure Traveler,1,Service response was slower than expected.,Negative,Food,2025-05-24,Yes,3,Tripadvisor
269,1003,Sunrise Eco Stay,Rudraprayag,Uttarakhand,Friends Group,5,Amazing hospitality and very friendly hosts.,Positive,Value for Money,2025-08-28,No,9,Google
270,1001,Wildflower Retreat,Almora,Uttarakhand,Adventure Traveler,4,Outstanding experience with great trekking options.,Positive,Location,2025-11-01,No,7,Google
271,1021,Sunrise Eco Stay,Uttarkashi,Uttarakhand,Couple,4,Perfect place for eco tourism and nature lovers.,Positive,Value for Money,2025-07-21,Yes,6,Tripadvisor
272,1009,Himalayan Nest,Ranikhet,Uttarakhand,Couple,2,Service response was slower than expected.,Negative,Trekking,2025-03-29,No,3,Travel Agency
273,1018,Snow Peak Homestay,Nainital,Uttarakhand,Friends Group,1,WiFi connectivity was poor during the stay.,Negative,Cleanliness,2024-09-27,Yes,3,Google
274,1045,Eco Village Stay,Pithoragarh,Uttarakhand,Adventure Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Value for Money,2025-12-14,Yes,9,Direct
275,1030,Eco Village Stay,Mukteshwar,Uttarakhand,Family,1,Property maintenance needs attention.,Negative,Location,2024-10-26,No,6,Direct
276,1012,Valley Breeze Retreat,Almora,Uttarakhand,Couple,2,WiFi connectivity was poor during the stay.,Negative,Accessibility,2025-05-31,Yes,3,Travel Agency
277,1020,Pine Valley Retreat,Ranikhet,Uttarakhand,Adventure Traveler,4,Loved the scenic surroundings and fresh air.,Positive,Hospitality,2025-11-03,No,10,Referral
278,1050,Riverstone Cottage,Mukteshwar,Uttarakhand,Friends Group,4,Loved the scenic surroundings and fresh air.,Positive,Accessibility,2026-03-01,Yes,3,Travel Agency
279,1044,Valley Breeze Retreat,Chamoli,Uttarakhand,Couple,4,Excellent local food and authentic village experience.,Positive,Location,2024-12-08,No,7,Referral
280,1010,Mountain View Homestay,Rudraprayag,Uttarakhand,Solo Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Food,2024-08-29,No,8,Google
281,1029,Sunrise Eco Stay,Pithoragarh,Uttarakhand,Couple,4,Great value for money and comfortable stay.,Positive,Food,2025-07-23,Yes,2,Tripadvisor
282,1048,Riverstone Cottage,Pithoragarh,Uttarakhand,Friends Group,4,Great value for money and comfortable stay.,Positive,Cleanliness,2025-06-08,Yes,1,Referral
283,1014,Eco Village Stay,Tehri Garhwal,Uttarakhand,Couple,2,The room was smaller than shown in photos.,Negative,Hospitality,2024-08-01,Yes,2,Referral
284,1033,Forest Edge Homestay,Nainital,Uttarakhand,Friends Group,5,Loved the scenic surroundings and fresh air.,Positive,Cleanliness,2026-02-20,No,4,Referral
285,1022,Pine Valley Retreat,Ranikhet,Uttarakhand,Solo Traveler,4,The hosts made us feel like family.,Positive,Trekking,2025-04-30,No,9,Google
286,1014,Lake View Cottage,Pithoragarh,Uttarakhand,Friends Group,3,Comfortable stay though food options were limited.,Neutral,Value for Money,2024-10-24,No,6,Tripadvisor
287,1001,Riverstone Cottage,Tehri Garhwal,Uttarakhand,Adventure Traveler,3,The location was nice but amenities were average.,Neutral,Location,2026-01-02,Yes,5,Google
288,1001,Forest Edge Homestay,Mukteshwar,Uttarakhand,Friends Group,2,The room was smaller than shown in photos.,Negative,Location,2025-07-22,No,5,Direct
289,1002,Cloud View Homestay,Kausani,Uttarakhand,Family,5,Outstanding experience with great trekking options.,Positive,Amenities,2025-03-24,No,6,Direct
